full_date,date_key,year,quarter,month_number,month_name,week_of_year,day_name,is_weekend,is_payday,month_start
2014-11-24,20141124,2014,Q4,11,November,48,Monday,0,0,2014-11-01
2014-11-25,20141125,2014,Q4,11,November,48,Tuesday,0,0,2014-11-01
2014-11-26,20141126,2014,Q4,11,November,48,Wednesday,0,0,2014-11-01
2014-11-27,20141127,2014,Q4,11,November,48,Thursday,0,0,2014-11-01
2014-11-28,20141128,2014,Q4,11,November,48,Friday,0,0,2014-11-01
2014-11-29,20141129,2014,Q4,11,November,48,Saturday,1,0,2014-11-01
2014-11-30,20141130,2014,Q4,11,November,48,Sunday,1,1,2014-11-01
2014-12-01,20141201,2014,Q4,12,December,49,Monday,0,0,2014-12-01
2014-12-02,20141202,2014,Q4,12,December,49,Tuesday,0,0,2014-12-01
2014-12-03,20141203,2014,Q4,12,December,49,Wednesday,0,0,2014-12-01
2014-12-04,20141204,2014,Q4,12,December,49,Thursday,0,0,2014-12-01
2014-12-05,20141205,2014,Q4,12,December,49,Friday,0,0,2014-12-01
2014-12-06,20141206,2014,Q4,12,December,49,Saturday,1,0,2014-12-01
2014-12-07,20141207,2014,Q4,12,December,49,Sunday,1,0,2014-12-01
2014-12-08,20141208,2014,Q4,12,December,50,Monday,0,0,2014-12-01
2014-12-09,20141209,2014,Q4,12,December,50,Tuesday,0,0,2014-12-01
2014-12-10,20141210,2014,Q4,12,December,50,Wednesday,0,0,2014-12-01
2014-12-11,20141211,2014,Q4,12,December,50,Thursday,0,0,2014-12-01
2014-12-12,20141212,2014,Q4,12,December,50,Friday,0,0,2014-12-01
2014-12-13,20141213,2014,Q4,12,December,50,Saturday,1,0,2014-12-01
2014-12-14,20141214,2014,Q4,12,December,50,Sunday,1,0,2014-12-01
2014-12-15,20141215,2014,Q4,12,December,51,Monday,0,1,2014-12-01
2014-12-16,20141216,2014,Q4,12,December,51,Tuesday,0,0,2014-12-01
2014-12-17,20141217,2014,Q4,12,December,51,Wednesday,0,0,2014-12-01
2014-12-18,20141218,2014,Q4,12,December,51,Thursday,0,0,2014-12-01
2014-12-19,20141219,2014,Q4,12,December,51,Friday,0,0,2014-12-01
2014-12-20,20141220,2014,Q4,12,December,51,Saturday,1,0,2014-12-01
2014-12-21,20141221,2014,Q4,12,December,51,Sunday,1,0,2014-12-01
2014-12-22,20141222,2014,Q4,12,December,52,Monday,0,0,2014-12-01
2014-12-23,20141223,2014,Q4,12,December,52,Tuesday,0,0,2014-12-01
2014-12-24,20141224,2014,Q4,12,December,52,Wednesday,0,0,2014-12-01
2014-12-25,20141225,2014,Q4,12,December,52,Thursday,0,0,2014-12-01
2014-12-26,20141226,2014,Q4,12,December,52,Friday,0,0,2014-12-01
2014-12-27,20141227,2014,Q4,12,December,52,Saturday,1,0,2014-12-01
2014-12-28,20141228,2014,Q4,12,December,52,Sunday,1,0,2014-12-01
2014-12-29,20141229,2014,Q4,12,December,1,Monday,0,0,2014-12-01
2014-12-30,20141230,2014,Q4,12,December,1,Tuesday,0,0,2014-12-01
2014-12-31,20141231,2014,Q4,12,December,1,Wednesday,0,1,2014-12-01
2015-01-01,20150101,2015,Q1,1,January,1,Thursday,0,0,2015-01-01
2015-01-02,20150102,2015,Q1,1,January,1,Friday,0,0,2015-01-01
2015-01-03,20150103,2015,Q1,1,January,1,Saturday,1,0,2015-01-01
2015-01-04,20150104,2015,Q1,1,January,1,Sunday,1,0,2015-01-01
2015-01-05,20150105,2015,Q1,1,January,2,Monday,0,0,2015-01-01
2015-01-06,20150106,2015,Q1,1,January,2,Tuesday,0,0,2015-01-01
2015-01-07,20150107,2015,Q1,1,January,2,Wednesday,0,0,2015-01-01
2015-01-08,20150108,2015,Q1,1,January,2,Thursday,0,0,2015-01-01
2015-01-09,20150109,2015,Q1,1,January,2,Friday,0,0,2015-01-01
2015-01-10,20150110,2015,Q1,1,January,2,Saturday,1,0,2015-01-01
2015-01-11,20150111,2015,Q1,1,January,2,Sunday,1,0,2015-01-01
2015-01-12,20150112,2015,Q1,1,January,3,Monday,0,0,2015-01-01
2015-01-13,20150113,2015,Q1,1,January,3,Tuesday,0,0,2015-01-01
2015-01-14,20150114,2015,Q1,1,January,3,Wednesday,0,0,2015-01-01
2015-01-15,20150115,2015,Q1,1,January,3,Thursday,0,1,2015-01-01
2015-01-16,20150116,2015,Q1,1,January,3,Friday,0,0,2015-01-01
2015-01-17,20150117,2015,Q1,1,January,3,Saturday,1,0,2015-01-01
2015-01-18,20150118,2015,Q1,1,January,3,Sunday,1,0,2015-01-01
2015-01-19,20150119,2015,Q1,1,January,4,Monday,0,0,2015-01-01
2015-01-20,20150120,2015,Q1,1,January,4,Tuesday,0,0,2015-01-01
2015-01-21,20150121,2015,Q1,1,January,4,Wednesday,0,0,2015-01-01
2015-01-22,20150122,2015,Q1,1,January,4,Thursday,0,0,2015-01-01
2015-01-23,20150123,2015,Q1,1,January,4,Friday,0,0,2015-01-01
2015-01-24,20150124,2015,Q1,1,January,4,Saturday,1,0,2015-01-01
2015-01-25,20150125,2015,Q1,1,January,4,Sunday,1,0,2015-01-01
2015-01-26,20150126,2015,Q1,1,January,5,Monday,0,0,2015-01-01
2015-01-27,20150127,2015,Q1,1,January,5,Tuesday,0,0,2015-01-01
2015-01-28,20150128,2015,Q1,1,January,5,Wednesday,0,0,2015-01-01
2015-01-29,20150129,2015,Q1,1,January,5,Thursday,0,0,2015-01-01
2015-01-30,20150130,2015,Q1,1,January,5,Friday,0,0,2015-01-01
2015-01-31,20150131,2015,Q1,1,January,5,Saturday,1,1,2015-01-01
2015-02-01,20150201,2015,Q1,2,February,5,Sunday,1,0,2015-02-01
2015-02-02,20150202,2015,Q1,2,February,6,Monday,0,0,2015-02-01
2015-02-03,20150203,2015,Q1,2,February,6,Tuesday,0,0,2015-02-01
2015-02-04,20150204,2015,Q1,2,February,6,Wednesday,0,0,2015-02-01
2015-02-05,20150205,2015,Q1,2,February,6,Thursday,0,0,2015-02-01
2015-02-06,20150206,2015,Q1,2,February,6,Friday,0,0,2015-02-01
2015-02-07,20150207,2015,Q1,2,February,6,Saturday,1,0,2015-02-01
2015-02-08,20150208,2015,Q1,2,February,6,Sunday,1,0,2015-02-01
2015-02-09,20150209,2015,Q1,2,February,7,Monday,0,0,2015-02-01
2015-02-10,20150210,2015,Q1,2,February,7,Tuesday,0,0,2015-02-01
2015-02-11,20150211,2015,Q1,2,February,7,Wednesday,0,0,2015-02-01
2015-02-12,20150212,2015,Q1,2,February,7,Thursday,0,0,2015-02-01
2015-02-13,20150213,2015,Q1,2,February,7,Friday,0,0,2015-02-01
2015-02-14,20150214,2015,Q1,2,February,7,Saturday,1,0,2015-02-01
2015-02-15,20150215,2015,Q1,2,February,7,Sunday,1,1,2015-02-01
2015-02-16,20150216,2015,Q1,2,February,8,Monday,0,0,2015-02-01
2015-02-17,20150217,2015,Q1,2,February,8,Tuesday,0,0,2015-02-01
2015-02-18,20150218,2015,Q1,2,February,8,Wednesday,0,0,2015-02-01
2015-02-19,20150219,2015,Q1,2,February,8,Thursday,0,0,2015-02-01
2015-02-20,20150220,2015,Q1,2,February,8,Friday,0,0,2015-02-01
2015-02-21,20150221,2015,Q1,2,February,8,Saturday,1,0,2015-02-01
2015-02-22,20150222,2015,Q1,2,February,8,Sunday,1,0,2015-02-01
2015-02-23,20150223,2015,Q1,2,February,9,Monday,0,0,2015-02-01
2015-02-24,20150224,2015,Q1,2,February,9,Tuesday,0,0,2015-02-01
2015-02-25,20150225,2015,Q1,2,February,9,Wednesday,0,0,2015-02-01
2015-02-26,20150226,2015,Q1,2,February,9,Thursday,0,0,2015-02-01
2015-02-27,20150227,2015,Q1,2,February,9,Friday,0,0,2015-02-01
2015-02-28,20150228,2015,Q1,2,February,9,Saturday,1,1,2015-02-01
2015-03-01,20150301,2015,Q1,3,March,9,Sunday,1,0,2015-03-01
2015-03-02,20150302,2015,Q1,3,March,10,Monday,0,0,2015-03-01
2015-03-03,20150303,2015,Q1,3,March,10,Tuesday,0,0,2015-03-01
2015-03-04,20150304,2015,Q1,3,March,10,Wednesday,0,0,2015-03-01
2015-03-05,20150305,2015,Q1,3,March,10,Thursday,0,0,2015-03-01
2015-03-06,20150306,2015,Q1,3,March,10,Friday,0,0,2015-03-01
2015-03-07,20150307,2015,Q1,3,March,10,Saturday,1,0,2015-03-01
2015-03-08,20150308,2015,Q1,3,March,10,Sunday,1,0,2015-03-01
2015-03-09,20150309,2015,Q1,3,March,11,Monday,0,0,2015-03-01
2015-03-10,20150310,2015,Q1,3,March,11,Tuesday,0,0,2015-03-01
2015-03-11,20150311,2015,Q1,3,March,11,Wednesday,0,0,2015-03-01
2015-03-12,20150312,2015,Q1,3,March,11,Thursday,0,0,2015-03-01
2015-03-13,20150313,2015,Q1,3,March,11,Friday,0,0,2015-03-01
2015-03-14,20150314,2015,Q1,3,March,11,Saturday,1,0,2015-03-01
2015-03-15,20150315,2015,Q1,3,March,11,Sunday,1,1,2015-03-01
2015-03-16,20150316,2015,Q1,3,March,12,Monday,0,0,2015-03-01
2015-03-17,20150317,2015,Q1,3,March,12,Tuesday,0,0,2015-03-01
2015-03-18,20150318,2015,Q1,3,March,12,Wednesday,0,0,2015-03-01
2015-03-19,20150319,2015,Q1,3,March,12,Thursday,0,0,2015-03-01
2015-03-20,20150320,2015,Q1,3,March,12,Friday,0,0,2015-03-01
2015-03-21,20150321,2015,Q1,3,March,12,Saturday,1,0,2015-03-01
2015-03-22,20150322,2015,Q1,3,March,12,Sunday,1,0,2015-03-01
2015-03-23,20150323,2015,Q1,3,March,13,Monday,0,0,2015-03-01
2015-03-24,20150324,2015,Q1,3,March,13,Tuesday,0,0,2015-03-01
2015-03-25,20150325,2015,Q1,3,March,13,Wednesday,0,0,2015-03-01
2015-03-26,20150326,2015,Q1,3,March,13,Thursday,0,0,2015-03-01
2015-03-27,20150327,2015,Q1,3,March,13,Friday,0,0,2015-03-01
2015-03-28,20150328,2015,Q1,3,March,13,Saturday,1,0,2015-03-01
2015-03-29,20150329,2015,Q1,3,March,13,Sunday,1,0,2015-03-01
2015-03-30,20150330,2015,Q1,3,March,14,Monday,0,0,2015-03-01
2015-03-31,20150331,2015,Q1,3,March,14,Tuesday,0,1,2015-03-01
2015-04-01,20150401,2015,Q2,4,April,14,Wednesday,0,0,2015-04-01
2015-04-02,20150402,2015,Q2,4,April,14,Thursday,0,0,2015-04-01
2015-04-03,20150403,2015,Q2,4,April,14,Friday,0,0,2015-04-01
2015-04-04,20150404,2015,Q2,4,April,14,Saturday,1,0,2015-04-01
2015-04-05,20150405,2015,Q2,4,April,14,Sunday,1,0,2015-04-01
2015-04-06,20150406,2015,Q2,4,April,15,Monday,0,0,2015-04-01
2015-04-07,20150407,2015,Q2,4,April,15,Tuesday,0,0,2015-04-01
2015-04-08,20150408,2015,Q2,4,April,15,Wednesday,0,0,2015-04-01
2015-04-09,20150409,2015,Q2,4,April,15,Thursday,0,0,2015-04-01
2015-04-10,20150410,2015,Q2,4,April,15,Friday,0,0,2015-04-01
2015-04-11,20150411,2015,Q2,4,April,15,Saturday,1,0,2015-04-01
2015-04-12,20150412,2015,Q2,4,April,15,Sunday,1,0,2015-04-01
2015-04-13,20150413,2015,Q2,4,April,16,Monday,0,0,2015-04-01
2015-04-14,20150414,2015,Q2,4,April,16,Tuesday,0,0,2015-04-01
2015-04-15,20150415,2015,Q2,4,April,16,Wednesday,0,1,2015-04-01
2015-04-16,20150416,2015,Q2,4,April,16,Thursday,0,0,2015-04-01
2015-04-17,20150417,2015,Q2,4,April,16,Friday,0,0,2015-04-01
2015-04-18,20150418,2015,Q2,4,April,16,Saturday,1,0,2015-04-01
2015-04-19,20150419,2015,Q2,4,April,16,Sunday,1,0,2015-04-01
2015-04-20,20150420,2015,Q2,4,April,17,Monday,0,0,2015-04-01
2015-04-21,20150421,2015,Q2,4,April,17,Tuesday,0,0,2015-04-01
2015-04-22,20150422,2015,Q2,4,April,17,Wednesday,0,0,2015-04-01
2015-04-23,20150423,2015,Q2,4,April,17,Thursday,0,0,2015-04-01
2015-04-24,20150424,2015,Q2,4,April,17,Friday,0,0,2015-04-01
2015-04-25,20150425,2015,Q2,4,April,17,Saturday,1,0,2015-04-01
2015-04-26,20150426,2015,Q2,4,April,17,Sunday,1,0,2015-04-01
2015-04-27,20150427,2015,Q2,4,April,18,Monday,0,0,2015-04-01
2015-04-28,20150428,2015,Q2,4,April,18,Tuesday,0,0,2015-04-01
2015-04-29,20150429,2015,Q2,4,April,18,Wednesday,0,0,2015-04-01
2015-04-30,20150430,2015,Q2,4,April,18,Thursday,0,1,2015-04-01
2015-05-01,20150501,2015,Q2,5,May,18,Friday,0,0,2015-05-01
2015-05-02,20150502,2015,Q2,5,May,18,Saturday,1,0,2015-05-01
2015-05-03,20150503,2015,Q2,5,May,18,Sunday,1,0,2015-05-01
2015-05-04,20150504,2015,Q2,5,May,19,Monday,0,0,2015-05-01
2015-05-05,20150505,2015,Q2,5,May,19,Tuesday,0,0,2015-05-01
2015-05-06,20150506,2015,Q2,5,May,19,Wednesday,0,0,2015-05-01
2015-05-07,20150507,2015,Q2,5,May,19,Thursday,0,0,2015-05-01
2015-05-08,20150508,2015,Q2,5,May,19,Friday,0,0,2015-05-01
2015-05-09,20150509,2015,Q2,5,May,19,Saturday,1,0,2015-05-01
2015-05-10,20150510,2015,Q2,5,May,19,Sunday,1,0,2015-05-01
2015-05-11,20150511,2015,Q2,5,May,20,Monday,0,0,2015-05-01
2015-05-12,20150512,2015,Q2,5,May,20,Tuesday,0,0,2015-05-01
2015-05-13,20150513,2015,Q2,5,May,20,Wednesday,0,0,2015-05-01
2015-05-14,20150514,2015,Q2,5,May,20,Thursday,0,0,2015-05-01
2015-05-15,20150515,2015,Q2,5,May,20,Friday,0,1,2015-05-01
2015-05-16,20150516,2015,Q2,5,May,20,Saturday,1,0,2015-05-01
2015-05-17,20150517,2015,Q2,5,May,20,Sunday,1,0,2015-05-01
2015-05-18,20150518,2015,Q2,5,May,21,Monday,0,0,2015-05-01
2015-05-19,20150519,2015,Q2,5,May,21,Tuesday,0,0,2015-05-01
2015-05-20,20150520,2015,Q2,5,May,21,Wednesday,0,0,2015-05-01
2015-05-21,20150521,2015,Q2,5,May,21,Thursday,0,0,2015-05-01
2015-05-22,20150522,2015,Q2,5,May,21,Friday,0,0,2015-05-01
2015-05-23,20150523,2015,Q2,5,May,21,Saturday,1,0,2015-05-01
2015-05-24,20150524,2015,Q2,5,May,21,Sunday,1,0,2015-05-01
2015-05-25,20150525,2015,Q2,5,May,22,Monday,0,0,2015-05-01
2015-05-26,20150526,2015,Q2,5,May,22,Tuesday,0,0,2015-05-01
2015-05-27,20150527,2015,Q2,5,May,22,Wednesday,0,0,2015-05-01
2015-05-28,20150528,2015,Q2,5,May,22,Thursday,0,0,2015-05-01
2015-05-29,20150529,2015,Q2,5,May,22,Friday,0,0,2015-05-01
2015-05-30,20150530,2015,Q2,5,May,22,Saturday,1,0,2015-05-01
2015-05-31,20150531,2015,Q2,5,May,22,Sunday,1,1,2015-05-01
2015-06-01,20150601,2015,Q2,6,June,23,Monday,0,0,2015-06-01
2015-06-02,20150602,2015,Q2,6,June,23,Tuesday,0,0,2015-06-01
2015-06-03,20150603,2015,Q2,6,June,23,Wednesday,0,0,2015-06-01
2015-06-04,20150604,2015,Q2,6,June,23,Thursday,0,0,2015-06-01
2015-06-05,20150605,2015,Q2,6,June,23,Friday,0,0,2015-06-01
2015-06-06,20150606,2015,Q2,6,June,23,Saturday,1,0,2015-06-01
2015-06-07,20150607,2015,Q2,6,June,23,Sunday,1,0,2015-06-01
2015-06-08,20150608,2015,Q2,6,June,24,Monday,0,0,2015-06-01
2015-06-09,20150609,2015,Q2,6,June,24,Tuesday,0,0,2015-06-01
2015-06-10,20150610,2015,Q2,6,June,24,Wednesday,0,0,2015-06-01
2015-06-11,20150611,2015,Q2,6,June,24,Thursday,0,0,2015-06-01
2015-06-12,20150612,2015,Q2,6,June,24,Friday,0,0,2015-06-01
2015-06-13,20150613,2015,Q2,6,June,24,Saturday,1,0,2015-06-01
2015-06-14,20150614,2015,Q2,6,June,24,Sunday,1,0,2015-06-01
2015-06-15,20150615,2015,Q2,6,June,25,Monday,0,1,2015-06-01
2015-06-16,20150616,2015,Q2,6,June,25,Tuesday,0,0,2015-06-01
2015-06-17,20150617,2015,Q2,6,June,25,Wednesday,0,0,2015-06-01
2015-06-18,20150618,2015,Q2,6,June,25,Thursday,0,0,2015-06-01
2015-06-19,20150619,2015,Q2,6,June,25,Friday,0,0,2015-06-01
2015-06-20,20150620,2015,Q2,6,June,25,Saturday,1,0,2015-06-01
2015-06-21,20150621,2015,Q2,6,June,25,Sunday,1,0,2015-06-01
2015-06-22,20150622,2015,Q2,6,June,26,Monday,0,0,2015-06-01
2015-06-23,20150623,2015,Q2,6,June,26,Tuesday,0,0,2015-06-01
2015-06-24,20150624,2015,Q2,6,June,26,Wednesday,0,0,2015-06-01
2015-06-25,20150625,2015,Q2,6,June,26,Thursday,0,0,2015-06-01
2015-06-26,20150626,2015,Q2,6,June,26,Friday,0,0,2015-06-01
2015-06-27,20150627,2015,Q2,6,June,26,Saturday,1,0,2015-06-01
2015-06-28,20150628,2015,Q2,6,June,26,Sunday,1,0,2015-06-01
2015-06-29,20150629,2015,Q2,6,June,27,Monday,0,0,2015-06-01
2015-06-30,20150630,2015,Q2,6,June,27,Tuesday,0,1,2015-06-01
2015-07-01,20150701,2015,Q3,7,July,27,Wednesday,0,0,2015-07-01
2015-07-02,20150702,2015,Q3,7,July,27,Thursday,0,0,2015-07-01
2015-07-03,20150703,2015,Q3,7,July,27,Friday,0,0,2015-07-01
2015-07-04,20150704,2015,Q3,7,July,27,Saturday,1,0,2015-07-01
2015-07-05,20150705,2015,Q3,7,July,27,Sunday,1,0,2015-07-01
2015-07-06,20150706,2015,Q3,7,July,28,Monday,0,0,2015-07-01
2015-07-07,20150707,2015,Q3,7,July,28,Tuesday,0,0,2015-07-01
2015-07-08,20150708,2015,Q3,7,July,28,Wednesday,0,0,2015-07-01
2015-07-09,20150709,2015,Q3,7,July,28,Thursday,0,0,2015-07-01
2015-07-10,20150710,2015,Q3,7,July,28,Friday,0,0,2015-07-01
2015-07-11,20150711,2015,Q3,7,July,28,Saturday,1,0,2015-07-01
2015-07-12,20150712,2015,Q3,7,July,28,Sunday,1,0,2015-07-01
2015-07-13,20150713,2015,Q3,7,July,29,Monday,0,0,2015-07-01
2015-07-14,20150714,2015,Q3,7,July,29,Tuesday,0,0,2015-07-01
2015-07-15,20150715,2015,Q3,7,July,29,Wednesday,0,1,2015-07-01
2015-07-16,20150716,2015,Q3,7,July,29,Thursday,0,0,2015-07-01
2015-07-17,20150717,2015,Q3,7,July,29,Friday,0,0,2015-07-01
2015-07-18,20150718,2015,Q3,7,July,29,Saturday,1,0,2015-07-01
2015-07-19,20150719,2015,Q3,7,July,29,Sunday,1,0,2015-07-01
2015-07-20,20150720,2015,Q3,7,July,30,Monday,0,0,2015-07-01
2015-07-21,20150721,2015,Q3,7,July,30,Tuesday,0,0,2015-07-01
2015-07-22,20150722,2015,Q3,7,July,30,Wednesday,0,0,2015-07-01
2015-07-23,20150723,2015,Q3,7,July,30,Thursday,0,0,2015-07-01
2015-07-24,20150724,2015,Q3,7,July,30,Friday,0,0,2015-07-01
2015-07-25,20150725,2015,Q3,7,July,30,Saturday,1,0,2015-07-01
2015-07-26,20150726,2015,Q3,7,July,30,Sunday,1,0,2015-07-01
2015-07-27,20150727,2015,Q3,7,July,31,Monday,0,0,2015-07-01
2015-07-28,20150728,2015,Q3,7,July,31,Tuesday,0,0,2015-07-01
2015-07-29,20150729,2015,Q3,7,July,31,Wednesday,0,0,2015-07-01
2015-07-30,20150730,2015,Q3,7,July,31,Thursday,0,0,2015-07-01
2015-07-31,20150731,2015,Q3,7,July,31,Friday,0,1,2015-07-01
2015-08-01,20150801,2015,Q3,8,August,31,Saturday,1,0,2015-08-01
2015-08-02,20150802,2015,Q3,8,August,31,Sunday,1,0,2015-08-01
2015-08-03,20150803,2015,Q3,8,August,32,Monday,0,0,2015-08-01
2015-08-04,20150804,2015,Q3,8,August,32,Tuesday,0,0,2015-08-01
2015-08-05,20150805,2015,Q3,8,August,32,Wednesday,0,0,2015-08-01
2015-08-06,20150806,2015,Q3,8,August,32,Thursday,0,0,2015-08-01
2015-08-07,20150807,2015,Q3,8,August,32,Friday,0,0,2015-08-01
2015-08-08,20150808,2015,Q3,8,August,32,Saturday,1,0,2015-08-01
2015-08-09,20150809,2015,Q3,8,August,32,Sunday,1,0,2015-08-01
2015-08-10,20150810,2015,Q3,8,August,33,Monday,0,0,2015-08-01
2015-08-11,20150811,2015,Q3,8,August,33,Tuesday,0,0,2015-08-01
2015-08-12,20150812,2015,Q3,8,August,33,Wednesday,0,0,2015-08-01
2015-08-13,20150813,2015,Q3,8,August,33,Thursday,0,0,2015-08-01
2015-08-14,20150814,2015,Q3,8,August,33,Friday,0,0,2015-08-01
2015-08-15,20150815,2015,Q3,8,August,33,Saturday,1,1,2015-08-01
2015-08-16,20150816,2015,Q3,8,August,33,Sunday,1,0,2015-08-01
2015-08-17,20150817,2015,Q3,8,August,34,Monday,0,0,2015-08-01
2015-08-18,20150818,2015,Q3,8,August,34,Tuesday,0,0,2015-08-01
2015-08-19,20150819,2015,Q3,8,August,34,Wednesday,0,0,2015-08-01
2015-08-20,20150820,2015,Q3,8,August,34,Thursday,0,0,2015-08-01
2015-08-21,20150821,2015,Q3,8,August,34,Friday,0,0,2015-08-01
2015-08-22,20150822,2015,Q3,8,August,34,Saturday,1,0,2015-08-01
2015-08-23,20150823,2015,Q3,8,August,34,Sunday,1,0,2015-08-01
2015-08-24,20150824,2015,Q3,8,August,35,Monday,0,0,2015-08-01
2015-08-25,20150825,2015,Q3,8,August,35,Tuesday,0,0,2015-08-01
2015-08-26,20150826,2015,Q3,8,August,35,Wednesday,0,0,2015-08-01
2015-08-27,20150827,2015,Q3,8,August,35,Thursday,0,0,2015-08-01
2015-08-28,20150828,2015,Q3,8,August,35,Friday,0,0,2015-08-01
2015-08-29,20150829,2015,Q3,8,August,35,Saturday,1,0,2015-08-01
2015-08-30,20150830,2015,Q3,8,August,35,Sunday,1,0,2015-08-01
2015-08-31,20150831,2015,Q3,8,August,36,Monday,0,1,2015-08-01
2015-09-01,20150901,2015,Q3,9,September,36,Tuesday,0,0,2015-09-01
2015-09-02,20150902,2015,Q3,9,September,36,Wednesday,0,0,2015-09-01
2015-09-03,20150903,2015,Q3,9,September,36,Thursday,0,0,2015-09-01
2015-09-04,20150904,2015,Q3,9,September,36,Friday,0,0,2015-09-01
2015-09-05,20150905,2015,Q3,9,September,36,Saturday,1,0,2015-09-01
2015-09-06,20150906,2015,Q3,9,September,36,Sunday,1,0,2015-09-01
2015-09-07,20150907,2015,Q3,9,September,37,Monday,0,0,2015-09-01
2015-09-08,20150908,2015,Q3,9,September,37,Tuesday,0,0,2015-09-01
2015-09-09,20150909,2015,Q3,9,September,37,Wednesday,0,0,2015-09-01
2015-09-10,20150910,2015,Q3,9,September,37,Thursday,0,0,2015-09-01
2015-09-11,20150911,2015,Q3,9,September,37,Friday,0,0,2015-09-01
2015-09-12,20150912,2015,Q3,9,September,37,Saturday,1,0,2015-09-01
2015-09-13,20150913,2015,Q3,9,September,37,Sunday,1,0,2015-09-01
2015-09-14,20150914,2015,Q3,9,September,38,Monday,0,0,2015-09-01
2015-09-15,20150915,2015,Q3,9,September,38,Tuesday,0,1,2015-09-01
2015-09-16,20150916,2015,Q3,9,September,38,Wednesday,0,0,2015-09-01
2015-09-17,20150917,2015,Q3,9,September,38,Thursday,0,0,2015-09-01
2015-09-18,20150918,2015,Q3,9,September,38,Friday,0,0,2015-09-01
2015-09-19,20150919,2015,Q3,9,September,38,Saturday,1,0,2015-09-01
2015-09-20,20150920,2015,Q3,9,September,38,Sunday,1,0,2015-09-01
2015-09-21,20150921,2015,Q3,9,September,39,Monday,0,0,2015-09-01
2015-09-22,20150922,2015,Q3,9,September,39,Tuesday,0,0,2015-09-01
2015-09-23,20150923,2015,Q3,9,September,39,Wednesday,0,0,2015-09-01
2015-09-24,20150924,2015,Q3,9,September,39,Thursday,0,0,2015-09-01
2015-09-25,20150925,2015,Q3,9,September,39,Friday,0,0,2015-09-01
2015-09-26,20150926,2015,Q3,9,September,39,Saturday,1,0,2015-09-01
2015-09-27,20150927,2015,Q3,9,September,39,Sunday,1,0,2015-09-01
2015-09-28,20150928,2015,Q3,9,September,40,Monday,0,0,2015-09-01
2015-09-29,20150929,2015,Q3,9,September,40,Tuesday,0,0,2015-09-01
2015-09-30,20150930,2015,Q3,9,September,40,Wednesday,0,1,2015-09-01
2015-10-01,20151001,2015,Q4,10,October,40,Thursday,0,0,2015-10-01
2015-10-02,20151002,2015,Q4,10,October,40,Friday,0,0,2015-10-01
2015-10-03,20151003,2015,Q4,10,October,40,Saturday,1,0,2015-10-01
2015-10-04,20151004,2015,Q4,10,October,40,Sunday,1,0,2015-10-01
2015-10-05,20151005,2015,Q4,10,October,41,Monday,0,0,2015-10-01
2015-10-06,20151006,2015,Q4,10,October,41,Tuesday,0,0,2015-10-01
2015-10-07,20151007,2015,Q4,10,October,41,Wednesday,0,0,2015-10-01
2015-10-08,20151008,2015,Q4,10,October,41,Thursday,0,0,2015-10-01
2015-10-09,20151009,2015,Q4,10,October,41,Friday,0,0,2015-10-01
2015-10-10,20151010,2015,Q4,10,October,41,Saturday,1,0,2015-10-01
2015-10-11,20151011,2015,Q4,10,October,41,Sunday,1,0,2015-10-01
2015-10-12,20151012,2015,Q4,10,October,42,Monday,0,0,2015-10-01
2015-10-13,20151013,2015,Q4,10,October,42,Tuesday,0,0,2015-10-01
2015-10-14,20151014,2015,Q4,10,October,42,Wednesday,0,0,2015-10-01
2015-10-15,20151015,2015,Q4,10,October,42,Thursday,0,1,2015-10-01
2015-10-16,20151016,2015,Q4,10,October,42,Friday,0,0,2015-10-01
2015-10-17,20151017,2015,Q4,10,October,42,Saturday,1,0,2015-10-01
2015-10-18,20151018,2015,Q4,10,October,42,Sunday,1,0,2015-10-01
2015-10-19,20151019,2015,Q4,10,October,43,Monday,0,0,2015-10-01
2015-10-20,20151020,2015,Q4,10,October,43,Tuesday,0,0,2015-10-01
2015-10-21,20151021,2015,Q4,10,October,43,Wednesday,0,0,2015-10-01
2015-10-22,20151022,2015,Q4,10,October,43,Thursday,0,0,2015-10-01
2015-10-23,20151023,2015,Q4,10,October,43,Friday,0,0,2015-10-01
2015-10-24,20151024,2015,Q4,10,October,43,Saturday,1,0,2015-10-01
2015-10-25,20151025,2015,Q4,10,October,43,Sunday,1,0,2015-10-01
2015-10-26,20151026,2015,Q4,10,October,44,Monday,0,0,2015-10-01
2015-10-27,20151027,2015,Q4,10,October,44,Tuesday,0,0,2015-10-01
2015-10-28,20151028,2015,Q4,10,October,44,Wednesday,0,0,2015-10-01
2015-10-29,20151029,2015,Q4,10,October,44,Thursday,0,0,2015-10-01
2015-10-30,20151030,2015,Q4,10,October,44,Friday,0,0,2015-10-01
2015-10-31,20151031,2015,Q4,10,October,44,Saturday,1,1,2015-10-01
2015-11-01,20151101,2015,Q4,11,November,44,Sunday,1,0,2015-11-01
2015-11-02,20151102,2015,Q4,11,November,45,Monday,0,0,2015-11-01
2015-11-03,20151103,2015,Q4,11,November,45,Tuesday,0,0,2015-11-01
2015-11-04,20151104,2015,Q4,11,November,45,Wednesday,0,0,2015-11-01
2015-11-05,20151105,2015,Q4,11,November,45,Thursday,0,0,2015-11-01
2015-11-06,20151106,2015,Q4,11,November,45,Friday,0,0,2015-11-01
